datetime,open,max,min,close,volume,,,,,,,
 2016/12/12-11:30,3208.52,3209.12,3166.76,3167.37,5973260,3238.66,3199.39,3124.79,           ,           ,           ,           
 2016/12/12-14:00,3165.86,3176.58,3153.88,3153.88,5497963,3237.66,3199.85,3125.16,           ,           ,           ,           
 2016/12/12-15:00,3152.92,3167.14,3149.94,3152.97,8221377,3236.57,3200.28,3125.48,           ,           ,           ,           
 2016/12/13-10:30,3138.99,3145.85,3128.49,3136.08,7429896,3235.09,3200.52,3125.66,           ,           ,           ,           
 2016/12/13-11:30,3136.58,3136.62,3118.75,3132.14,4066016,3233.27,3200.7,3125.83,           ,           ,           ,           
 2016/12/13-14:00,3132.03,3151.36,3131.29,3145.93,3615480,3231.68,3200.95,3126,           ,           ,           ,           
 2016/12/13-15:00,3146.16,3162.5,3145.52,3155.04,5206151,3230.13,3201.23,3126.21,           ,           ,           ,           
 2016/12/14-10:30,3149.38,3164.9,3143.95,3146.35,7879715,3228.35,3201.48,3126.4,           ,           ,           ,           
 2016/12/14-11:30,3147.36,3157.31,3136.38,3157.06,4519023,3226.71,3201.89,3126.66,           ,           ,           ,           
 2016/12/14-14:00,3157.68,3170.02,3154.2,3163.34,4017716,3225.28,3202.34,3126.95,           ,           ,           ,           
 2016/12/14-15:00,3163.23,3163.99,3138.81,3140.53,5504160,3223.6,3202.66,3127.14,           ,           ,           ,           
 2016/12/15-10:30,3125.76,3138.78,3111.17,3123.23,8450871,3221.64,3202.8,3127.28,           ,           ,           ,           
 2016/12/15-11:30,3123.51,3138.08,3122.55,3131.31,4091223,3219.77,3202.89,3127.42,           ,           ,           ,           
 2016/12/15-14:00,3131.67,3134.06,3112.43,3116.98,3376599,3217.6,3202.74,3127.51,           ,           ,           ,           
 2016/12/15-15:00,3117.04,3118.32,3100.91,3117.68,5367629,3215.54,3202.65,3127.59,           ,           ,           ,           
 2016/12/16-10:30,3111.51,3122.84,3106.54,3120.86,7041095,3213.98,3202.54,3127.71,           ,           ,           ,           
 2016/12/16-11:30,3120.08,3128.27,3114.87,3116.48,3633098,3211.95,3202.43,3127.86,           ,           ,           ,           
 2016/12/16-14:00,3117.28,3122.64,3110.34,3122.19,3278649,3209.98,3202.41,3128.23,           ,           ,           ,           
 2016/12/16-15:00,3121.86,3126.65,3116.05,3122.98,5031631,3207.67,3202.39,3128.66,           ,           ,           ,           
 2016/12/19-10:30,3120.7,3125.03,3110.4,3123.61,6715293,3205.12,3202.36,3129.14,           ,           ,           ,           
 2016/12/19-11:30,3123.7,3124.69,3114.74,3122.57,3194705,3202.52,3202.27,3129.55,           ,           ,           ,           
 2016/12/19-14:00,3123.22,3125.06,3117.54,3117.68,2920999,3199.81,3202.16,3129.93,           ,           ,           ,           
 2016/12/19-15:00,3117.66,3120.68,3110.91,3118.08,4619024,3197.16,3202.03,3130.34,           ,           ,           ,           
 2016/12/20-10:30,3115.9,3116.86,3098.53,3102.65,6117282,3194.25,3201.73,3130.68,           ,           ,           ,           
 2016/12/20-11:30,3102,3104.57,3088.14,3102.02,3569964,3191.09,3201.31,3131,           ,           ,           ,           
 2016/12/20-14:00,3102.2,3103.99,3089.76,3092.91,2800386,3187.99,3200.86,3131.31,           ,           ,           ,           
 2016/12/20-15:00,3093.16,3103.47,3084.8,3102.88,4673553,3184.99,3200.48,3131.7,           ,           ,           ,           
 2016/12/21-10:30,3107.24,3124.63,3107.24,3123.78,6601435,3182.69,3200.47,3132.17,           ,           ,           ,           
 2016/12/21-11:30,3123.51,3132.5,3119.86,3132.36,4394510,3180.71,3200.69,3132.69,           ,           ,           ,           
 2016/12/21-14:00,3133.23,3140.25,3132,3133,4380778,3178.77,3200.61,3133.14,           ,           ,           ,           
 2016/12/21-15:00,3133.02,3138.54,3124.61,3137.43,5048056,3176.9,3200.69,3133.61,           ,           ,           ,           
 2016/12/22-10:30,3132.16,3141.24,3129.42,3133.53,7277600,3174.55,3200.44,3134.07,           ,           ,           ,           
 2016/12/22-11:30,3133.68,3136.94,3128.59,3131.76,3282484,3172.29,3200.17,3134.5,           ,           ,           ,           
 2016/12/22-14:00,3131.92,3134.17,3127,3133.47,3255483,3170.11,3199.88,3134.95,           ,           ,           ,           
 2016/12/22-15:00,3133.73,3143.13,3133.73,3139.56,4782586,3167.88,3199.62,3135.41,           ,           ,           ,           
 2016/12/23-10:30,3134.93,3138.4,3117.7,3123.61,6964958,3165.45,3199.2,3135.83,           ,           ,           ,           
 2016/12/23-11:30,3123.6,3128.1,3118.75,3120.45,3491121,3163.32,3198.62,3136.22,           ,           ,           ,           
 2016/12/23-14:00,3120.38,3120.58,3107.09,3107.2,3538839,3160.93,3197.85,3136.57,           ,           ,           ,           
 2016/12/23-15:00,3107.74,3115.67,3103.75,3110.15,4933197,3158.69,3197.13,3136.92,           ,           ,           ,           
 2016/12/26-10:30,3095.58,3095.58,3069.48,3077.34,6378558,3156.48,3196.07,3137.11,           ,           ,           ,           
 2016/12/26-11:30,3077.3,3087.4,3068.42,3085.82,2998288,3154.54,3195.06,3137.35,           ,           ,           ,           
 2016/12/26-14:00,3086.43,3098.47,3082.55,3097.05,2438398,3152.81,3194.18,3137.55,           ,           ,           ,           
 2016/12/26-15:00,3097.94,3122.88,3097.61,3122.57,5240314,3151.44,3193.44,3137.85,           ,           ,           ,           
 2016/12/27-10:30,3117.39,3127.71,3115.31,3119.48,5960657,3149.97,3192.75,3138.16,           ,           ,           ,           
 2016/12/27-11:30,3119.91,3122.06,3115.63,3121.67,3112673,3148.53,3192.08,3138.47,           ,           ,           ,           
 2016/12/27-14:00,3122.67,3124.07,3116.95,3120.23,2846584,3147.12,3191.43,3138.8,           ,           ,           ,           
 2016/12/27-15:00,3119.83,3121.4,3113.75,3114.66,4299476,3145.69,3190.66,3139.1,           ,           ,           ,           
 2016/12/28-10:30,3113.77,3118.78,3108.4,3111.8,5612588,3144.36,3189.92,3139.38,           ,           ,           ,           
 2016/12/28-11:30,3112.27,3115.66,3104.25,3106.24,2920270,3142.75,3189.12,3139.67,           ,           ,           ,           
 2016/12/28-14:00,3106.2,3109.01,3100.44,3105.58,2525725,3141,3188.31,3140.06,           ,           ,           ,           
 2016/12/28-15:00,3105.56,3108.36,3094.55,3102.24,4374380,3139,3187.45,3140.42,           ,           ,           ,           
 2016/12/29-10:30,3095.84,3099.55,3091.44,3093.35,4620669,3136.82,3186.65,3140.77,           ,           ,           ,           
 2016/12/29-11:30,3093.28,3109.51,3087.57,3109.14,3075500,3134.97,3185.93,3141.29,           ,           ,           ,           
 2016/12/29-14:00,3110.49,3111.8,3099.8,3099.8,2573074,3132.89,3185.14,3141.77,           ,           ,           ,           
 2016/12/29-15:00,3099.92,3105.57,3095.45,3096.1,4722673,3130.91,3184.2,3142.25,           ,           ,           ,           
 2016/12/30-10:30,3097.35,3108.81,3097.35,3101.31,4709515,3128.88,3183.3,3142.76,           ,           ,           ,           
 2016/12/30-11:30,3101.36,3102.2,3094.08,3098.31,2809569,3126.57,3182.45,3143.16,           ,           ,           ,           
 2016/12/30-14:00,3098.14,3107.48,3097.89,3107.18,2263407,3124.38,3181.66,3143.61,           ,           ,           ,           
 2016/12/30-15:00,3107.32,3107.47,3089.99,3103.64,5390785,3122.22,3180.92,3144.07,           ,           ,           ,           
 2017/01/03-10:30,3105.31,3130.97,3105.31,3130.79,5898726,3120.93,3180.23,3144.62,           ,           ,           ,           
 2017/01/03-11:30,3130.82,3133.53,3123.02,3125.56,3162504,3120.23,3179.44,3145.17,           ,           ,           ,           
 2017/01/03-14:00,3125.67,3133.9,3125.21,3131.51,2770389,3119.85,3178.75,3145.68,           ,           ,           ,           
 2017/01/03-15:00,3131.81,3136.46,3129.18,3135.92,4157094,3119.57,3178.07,3146.2,           ,           ,           ,           
 2017/01/04-10:30,3133.79,3141.19,3130.24,3138.08,6220193,3119.6,3177.35,3146.76,           ,           ,           ,           
 2017/01/04-11:30,3138.77,3148.38,3137.81,3148.29,3834681,3119.88,3176.57,3147.36,           ,           ,           ,           
 2017/01/04-14:00,3148.83,3157.18,3147.92,3156.91,4224889,3120.05,3175.87,3147.97,           ,           ,           ,           
 2017/01/04-15:00,3157.21,3160.02,3152.4,3158.79,5311663,3120.12,3175.12,3148.59,           ,           ,           ,           
 2017/01/05-10:30,3157.91,3165.95,3154.42,3164.49,7049995,3120.42,3174.38,3149.23,           ,           ,           ,           
 2017/01/05-11:30,3164.44,3164.8,3157.43,3162.37,3747989,3120.51,3173.61,3149.86,           ,           ,           ,           
 2017/01/05-14:00,3161.89,3166.79,3156.63,3166.76,3579160,3120.57,3172.93,3150.45,           ,           ,           ,           
 2017/01/05-15:00,3166.21,3168.37,3161.63,3165.41,5592055,3120.98,3172.29,3150.94,           ,           ,           ,           
 2017/01/06-10:30,3163.78,3172.02,3162.18,3162.68,8001715,3121.63,3171.64,3151.43,           ,           ,           ,           
 2017/01/06-11:30,3162.1,3167.05,3159.06,3161.77,3831087,3122.14,3170.95,3151.89,           ,           ,           ,           
 2017/01/06-14:00,3162.1,3162.18,3153.27,3160.52,3867492,3122.88,3170.24,3152.3,           ,           ,           ,           
 2017/01/06-15:00,3159.87,3163.7,3153.07,3154.32,5029307,3123.48,3169.51,3152.68,           ,           ,           ,           
 2017/01/09-10:30,3148.53,3159.84,3147.74,3157.49,6343402,3124.09,3169.03,3153.08,           ,           ,           ,           
 2017/01/09-11:30,3156.91,3171.89,3155.99,3171.87,4173059,3125.01,3168.48,3153.51,           ,           ,           ,           
 2017/01/09-14:00,3172.22,3173.09,3165.23,3165.38,3685456,3125.73,3167.86,3153.94,           ,           ,           ,           
 2017/01/09-15:00,3165.67,3171.6,3161.93,3171.24,5009139,3126.54,3167.1,3154.4,           ,           ,           ,           
 2017/01/10-10:30,3167.57,3169.87,3157.33,3161.01,6764495,3127.17,3166.14,3154.83,           ,           ,           ,           
 2017/01/10-11:30,3161.11,3169.85,3160.55,3169.17,3393178,3127.94,3165.23,3155.27,           ,           ,           ,           
 2017/01/10-14:00,3169.56,3170.75,3164.32,3169.51,3777771,3128.8,3164.3,3155.73,           ,           ,           ,           
 2017/01/10-15:00,3170.03,3174.54,3159.49,3161.67,5560875,3129.52,3163.34,3156.14,           ,           ,           ,           
 2017/01/11-10:30,3156.69,3167.01,3152.39,3158.88,6394377,3130.47,3162.36,3156.53,           ,           ,           ,           
 2017/01/11-11:30,3159.63,3159.7,3144.99,3144.99,3950754,3131.18,3161.14,3156.87,           ,           ,           ,           
 2017/01/11-14:00,3144.5,3147.93,3137.06,3144.84,3327999,3132.05,3160.02,3157.25,           ,           ,           ,           
 2017/01/11-15:00,3143.95,3153.42,3136.65,3136.75,5245512,3132.61,3158.8,3157.61,           ,           ,           ,           
 2017/01/12-10:30,3133.6,3144.75,3132.86,3133.38,5176380,3132.77,3157.73,3157.94,           ,           ,           ,           
 2017/01/12-11:30,3133.29,3144.27,3132.81,3143.06,2980327,3132.95,3156.83,3158.26,           ,           ,           ,           
 2017/01/12-14:00,3143.65,3144.81,3127.55,3127.55,3004440,3132.86,3155.82,3158.5,           ,           ,           ,           
 2017/01/12-15:00,3127.1,3129.16,3116.09,3119.29,5031081,3132.56,3154.73,3158.71,           ,           ,           ,           
 2017/01/13-10:30,3116.08,3123.83,3105.63,3109.62,5542358,3132.16,3153.35,3158.91,           ,           ,           ,           
 2017/01/13-11:30,3109.42,3130.51,3104.17,3122.93,3576877,3132.02,3152.15,3159.23,           ,           ,           ,           
 2017/01/13-14:00,3122.69,3123.59,3108.54,3112.53,2501311,3131.67,3150.89,3159.51,           ,           ,           ,           
 2017/01/13-15:00,3113.25,3113.95,3102.52,3112.76,5823306,3131.22,3149.55,3159.73,           ,           ,           ,           
 2017/01/16-10:30,3104.49,3104.49,3076.75,3089.01,5802638,3130.63,3148.04,3159.8,           ,           ,           ,           
 2017/01/16-11:30,3089.1,3089.91,3066.86,3069.15,3889006,3129.78,3146.55,3159.74,           ,           ,           ,           
 2017/01/16-14:00,3068.31,3095.85,3065.94,3095.48,3710567,3129.59,3145.26,3159.75,           ,           ,           ,           
 2017/01/16-15:00,3095.74,3105.14,3044.35,3103.43,12880392,3129.48,3144.09,3159.81,           ,           ,           ,           
 2017/01/17-10:30,3087.03,3095.62,3081.48,3095.55,4694484,3129.78,3143.13,3159.86,           ,           ,           ,           
 2017/01/17-11:30,3095.4,3101.05,3084.55,3087.91,2865941,3129.82,3142.18,3159.88,           ,           ,           ,           
 2017/01/17-14:00,3087.86,3100.31,3072.34,3099.63,3418787,3129.86,3141.33,3159.96,           ,           ,           ,           
 2017/01/17-15:00,3100.06,3108.77,3097.16,3108.77,4496541,3129.63,3140.53,3160.07,           ,           ,           ,           
 2017/01/18-10:30,3104.77,3119.89,3098.62,3114.82,5455154,3129.55,3139.76,3160.18,           ,           ,           ,           
 2017/01/18-11:30,3114.89,3119.77,3109.48,3117.71,2774862,3129.48,3139.01,3160.32,           ,           ,           ,           
 2017/01/18-14:00,3117.64,3123.64,3115.16,3118.28,2444405,3129.45,3138.28,3160.41,           ,           ,           ,           
 2017/01/18-15:00,3118.66,3120.27,3111.12,3113.01,3780249,3129.43,3137.56,3160.57,           ,           ,           ,           
 2017/01/19-10:30,3104.97,3115.7,3097.09,3110.64,5159421,3129.41,3136.88,3160.68,           ,           ,           ,           
 2017/01/19-11:30,3111.04,3115.39,3105.66,3111.2,2663251,3129.49,3136.12,3160.76,           ,           ,           ,           
 2017/01/19-14:00,3111.57,3111.99,3099.32,3100.23,2398554,3129.4,3135.2,3160.73,           ,           ,           ,           
 2017/01/19-15:00,3099.95,3106.76,3094.01,3101.3,3706819,3129.38,3134.19,3160.61,           ,           ,           ,           
 2017/01/20-10:30,3095.82,3112.59,3095.37,3110.3,4192277,3129.67,3133.24,3160.55,           ,           ,           ,           
 2017/01/20-11:30,3110.24,3122.99,3110.24,3118.03,3240887,3129.81,3132.39,3160.51,           ,           ,           ,           
 2017/01/20-14:00,3118.21,3125.5,3117.37,3123.97,2889426,3130.22,3131.55,3160.49,           ,           ,           ,           
 2017/01/20-15:00,3123.48,3125.2,3117,3123.14,3824589,3130.68,3130.79,3160.49,           ,           ,           ,           
 2017/01/23-10:30,3125.42,3140.44,3125.42,3140.08,5526656,3131.32,3130.1,3160.53,           ,           ,           ,           
 2017/01/23-11:30,3140.49,3145.65,3131.26,3133.61,3546846,3131.9,3129.23,3160.54,           ,           ,           ,           
 2017/01/23-14:00,3133.23,3135.89,3130.77,3132,2227766,3132.32,3128.35,3160.56,           ,           ,           ,           
 2017/01/23-15:00,3132.44,3136.77,3127.55,3136.77,3513303,3132.87,3127.54,3160.62,           ,           ,           ,           
 2017/01/24-10:30,3134.59,3142.76,3131.29,3139.24,4606495,3133.01,3126.97,3160.71,           ,           ,           ,           
 2017/01/24-11:30,3139.08,3140.02,3132.11,3139.8,2754052,3133.25,3126.74,3160.81,           ,           ,           ,           
 2017/01/24-14:00,3139.77,3145.87,3138.3,3145.87,2196569,3133.48,3126.67,3160.95,           ,           ,           ,           
 2017/01/24-15:00,3145.33,3149.47,3139.29,3142.55,3898267,3133.59,3126.58,3161.1,           ,           ,           ,           
